speechiness,loudness,danceability,energy,acousticness,target
322,-11762,814,4620,64600000,7
900,-3937,159,9780,267000,7
613,-8123,721,5210,7080000,7
419,-6258,395,7640,31600,7
325,-6368,342,9380,1870000,7
1790,-3389,482,9480,4310000,7
589,-6492,536,9280,1540000,7
516,-5131,234,8650,3620,7
368,-2914,503,8880,16400,7
730,-6273,562,5370,623000,7
342,-8289,577,6690,11700000,7
268,-9024,670,6400,11400000,7
430,-6155,433,8960,316000,7
306,-6389,636,7610,5170000,7
393,-5355,645,7130,835000,7
519,-11246,512,6800,335000,7
327,-2969,337,8090,738000,7
980,-5297,401,9040,38500,7
452,-7327,215,9270,27300,7
617,-5105,384,9500,144000,7
277,-7028,741,6970,6640000,7
558,-4631,658,8140,22900000,7
1100,-5270,442,9510,648000,7
1950,-4516,383,9170,63600,7
311,-8642,517,5030,1170000,7
1140,-4103,431,8920,7680000,7
664,-6045,608,8010,430000,7
288,-5914,543,7680,3220000,7
391,-6197,424,7660,5790,7
284,-3605,722,9000,660000,7
633,-11700,727,6270,5660000,7
620,-4963,327,8410,10100,7
626,-10667,776,5230,17000000,7
538,-4280,491,9660,5590,7
519,-6177,643,6640,15800000,7
344,-7378,597,6460,28000000,7
454,-9008,404,8270,5340,7
293,-6437,494,8050,59500,7
306,-6855,607,7580,505000,7
253,-13333,623,4490,21200000,7
358,-6215,523,7150,16200,7
2260,-3883,408,9530,532000,7
369,-5122,323,6480,28200000,7
987,-3980,236,9710,75900,7
4080,-2441,473,9360,3350000,7
275,-11374,482,3330,87400000,7
1410,-3228,349,9810,2580,7
278,-6843,505,8370,274,7
3040,-4215,466,8330,2660000,7
435,-3001,541,9040,143000,7
698,-3188,331,9430,721000,7
441,-4422,338,8910,107000,7
536,-6797,586,8340,7860000,7
762,-4939,229,9150,1030000,7
857,-10469,378,7640,2110000,7
282,-8290,602,7320,36000000,7
564,-4556,502,9120,2550,7
964,-2238,403,9650,3810,7
270,-5170,457,5590,20600000,7
299,-4650,401,5910,252000,7
975,-2919,379,9410,96700,7
298,-7802,585,5340,21300000,7
971,-4702,235,9890,40500,7
277,-10328,397,8210,188000,7
416,-10757,611,3940,53400000,7
326,-6488,603,8950,2210000,7
1090,-3920,367,8770,108000,7
896,-10845,336,7960,361000,7
713,-4425,567,9190,1080000,7
596,-2702,599,8660,778000,7
577,-4019,651,9080,184000,7
1040,-4622,439,9720,15000,7
276,-6079,743,6970,50400,7
2330,-1437,300,9930,53400,7
385,-9058,547,6950,247000,7
601,-5711,618,7930,20400000,7
527,-5221,640,8730,5500000,7
341,-5193,657,7440,225000,7
464,-4018,558,9020,19700000,7
313,-6071,549,7890,1780000,7
420,-2237,363,7630,53000000,7
926,-6105,147,8880,5180,7
449,-15308,758,3780,28400000,7
345,-4274,295,5120,8700000,7
355,-15595,324,3350,9900000,7
262,-4975,656,7230,9680000,7
352,-12177,746,6530,10500000,7
2500,-2583,200,9850,5200,7
429,-5597,426,8830,5120000,7
539,-2122,627,8190,5260000,7
254,-9933,550,3770,44200000,7
498,-4147,549,8600,1700000,7
318,-22320,414,1610,88300000,7
714,-4263,366,9410,81300,7
279,-14561,480,4490,37500000,7
1170,-3561,546,9590,62700,7
458,-5004,682,7360,1700000,7
1470,-3090,441,9760,33500,7
313,-4630,516,5950,2750000,7
329,-8652,339,4590,30300000,7
498,-6064,588,7470,11600000,7
649,-4830,578,9010,74700,7
248,-5260,646,7020,15600000,7
516,-5294,525,8010,1550000,7
386,-6836,348,6350,9320000,7
614,-9245,442,8660,12400000,7
1430,-2340,713,9600,3810000,7
1330,-11909,528,5140,2520000,7
412,-4971,488,7800,1620000,7
287,-14975,747,2640,54000000,7
608,-3321,493,9430,67900,7
1080,-2869,525,9890,21600,7
382,-7035,439,7550,20800000,7
291,-7062,437,7420,651000,7
526,-5428,643,8490,3710000,7
249,-7808,653,6660,5080000,7
570,-4907,509,5840,3680000,7
501,-3398,443,9340,604000,7
349,-4810,379,9010,6840,7
2650,-4942,294,9700,70600,7
1360,-3146,251,9940,3120,7
683,-7452,438,7780,269000,7
590,-5553,511,8820,586000,7
439,-5176,216,8820,147000,7
268,-4809,465,7010,506000,7
488,-4918,434,8970,1030000,7
386,-3902,499,8730,468000,7
324,-12717,607,3330,96800,7
453,-6883,461,7550,146000,7
310,-8277,634,6300,44700000,7
935,-11521,523,7060,3070000,7
436,-8395,625,3500,39800000,7
1810,-3244,362,9150,18100,7
343,-9997,558,7680,12100000,7
297,-10476,474,4220,19800000,7
731,-4525,629,8810,300000,7
326,-5267,392,6420,480000,7
307,-5340,677,7910,394000,7
398,-15625,453,2770,91600000,7
1000,-4261,423,9840,2290,7
489,-2912,747,8420,58300,7
770,-5370,277,9890,102000,7
497,-8967,524,6410,4370000,7
323,-18064,671,3730,25700000,7
309,-8040,499,6270,2430000,7
838,-3259,591,9470,6500000,7
383,-7952,309,7450,6550000,7
611,-4461,614,9380,53200,7
1200,-3745,351,9640,69700,7
294,-6705,676,7980,5990000,7
509,-20567,380,993,91400000,7
407,-6297,331,9040,629000,7
867,-2713,685,9400,11200000,7
296,-12761,536,3680,51600000,7
276,-5980,274,5670,8610000,7
280,-5880,676,5250,61700000,7
281,-4535,667,7760,238000,7
305,-8602,552,6360,65000000,7
319,-3842,532,7590,12300,7
295,-14255,525,3660,5850000,7
1010,-5412,444,9910,1650,7
471,-11863,521,6270,10900000,7
280,-9684,652,6090,29800000,7
453,-5778,624,8970,90900,7
360,-6710,436,8190,1710000,7
402,-9980,378,3350,66600000,7
716,-5194,502,9410,34600,7
1290,-3237,261,9850,18700,7
819,-5277,414,9550,44100,7
383,-7212,514,6900,29800000,7
375,-7072,430,7400,2120000,7
276,-8298,554,7130,353000,7
282,-5151,615,4490,13100000,7
341,-3426,555,8830,114000,7
343,-9460,679,7130,9960000,7
325,-3600,418,8860,112000,7
453,-7565,355,7910,45000,7
399,-6457,666,9100,8740000,7
764,-3618,758,7230,7230000,7
1290,-3277,521,9610,581000,7
719,-5782,380,9240,17300,7
258,-9129,360,5010,6380000,7
496,-8810,545,6700,900000,7
465,-3857,496,8710,607000,7
644,-1946,390,9670,75800,7
426,-5404,429,8540,120000,7
446,-3001,597,9390,108000,7
829,-7253,540,7280,8480000,7
292,-7401,462,3870,56700000,7
1620,-3490,366,9690,3410,7
406,-5988,688,7790,2210000,7
568,-9152,571,9010,4570000,7
705,-6511,602,8670,34600000,7
1790,-3260,429,9530,3610000,7
394,-9875,604,4620,45500000,7
434,-4991,346,7850,165000,7
403,-6510,99.3,7350,1770,7
748,-3541,476,9740,41100,7
269,-5938,354,5230,51400000,7
315,-3738,472,8490,362000,7
558,-4631,658,8140,22900000,7
661,-5948,504,8880,5880000,7
1200,-4563,525,5780,1320000,7
448,-6535,759,8520,77400000,7
269,-6882,620,6680,959000,7
573,-4749,475,9400,205000,7
825,-5139,474,6080,75500000,7
835,-5126,506,9540,30000,7
456,-5904,661,8740,1680000,7
352,-9965,614,6630,29000000,7
407,-6383,679,7150,7550000,7
366,-5516,621,9350,78500,7
320,-6142,611,5680,9060000,7
362,-8072,315,7150,125000,7
340,-7246,608,7590,5690000,7
399,-5618,543,7390,379000,7
338,-6161,511,7940,314000,7
485,-3424,554,9320,154000,7
416,-15890,641,5450,3270000,7
380,-5124,451,8170,1440000,7
489,-3609,384,9210,1250000,7
650,-5929,755,6990,864000,7
416,-4720,484,6430,360000,7
316,-4919,292,7140,65800,7
412,-16187,577,4470,42400000,7
465,-5116,333,6950,37200000,7
376,-12056,506,8450,3370000,7
522,-4224,651,6760,78500000,7
1280,-2345,327,9520,170000,7
375,-4984,607,7430,56900,7
276,-6938,581,5760,20700000,7
1030,-1376,365,9740,27000,7
1880,-5764,599,9570,1290000,7
378,-10327,611,6750,282000,7
408,-9144,820,5750,9360000,7
504,-2819,450,9370,88700,7
323,-11443,346,3590,67100000,7
315,-7427,602,7390,47000000,7
479,-9152,489,9130,15000,7
259,-5660,574,4560,15700000,7
384,-4195,428,9000,1640,7
793,-6622,326,8970,930000,7
276,-5862,481,6380,15300000,7
711,-4490,598,7900,13300000,7
411,-8542,629,4220,70500000,7
1040,-7573,280,9300,140000,7
330,-7324,656,8130,34900000,7
260,-11149,399,4400,18900000,7
452,-6577,338,8440,3910,7
529,-8973,643,7260,65000,7
354,-5829,694,6360,17000000,7
756,-4373,463,9080,893000,7
561,-4903,510,8020,9170000,7
296,-3289,702,8150,1480000,7
448,-8308,230,9550,341000,7
385,-9996,667,5620,29300000,7
423,-8165,583,7900,902000,7
500,-7752,286,7490,543000,7
449,-5104,666,7230,1510000,7
620,-4801,546,9110,80000,7
1080,-2803,409,9920,4820,7
844,-15777,321,2700,37100000,7
832,-2283,471,9000,1480000,7
1270,-3857,516,9500,35600,7
391,-4516,296,5770,2040000,7
383,-7613,538,8380,21500000,7
510,-5423,465,8840,79300,7
2880,-5909,482,8430,1030000,7
319,-5457,505,9280,19300,7
460,-5607,425,8520,1750000,7
411,-7941,810,3760,20800000,7
322,-7257,298,5840,4350000,7
387,-17819,492,1170,98200000,7
589,-7683,501,6700,50900,7
692,-7353,292,9020,703,7
510,-5725,567,9600,71000,7
397,-4019,363,8100,805000,7
563,-5201,390,8300,210000,7
314,-5697,637,7690,690000,7
384,-5886,650,7060,1460000,7
828,-9284,707,7700,17900000,7
308,-16841,635,2580,56600000,7
1440,-4588,614,8170,3790000,7
630,-3872,340,9570,16400,7
267,-4704,559,8630,229000,7
410,-5373,350,8280,21700,7
297,-17154,438,2000,91900000,7
336,-1853,515,7520,207000,7
554,-4204,394,8550,3390000,7
343,-5854,528,9040,83300,7
917,-5952,411,9620,10300000,7
700,-7287,620,6580,13900000,7
273,-9343,425,4030,7920000,7
671,-4330,451,9120,45200,7
388,-6337,647,8720,7020000,7
372,-10872,382,7290,129000,7
1450,-3248,400,9860,6170,7
318,-5857,553,7170,6480,7
280,-11713,552,6400,20800000,7
281,-7227,429,6610,239000,7
292,-2796,524,9620,2390,7
413,-10912,663,8230,35300000,7
426,-8453,555,6940,10100000,7
1090,-6047,612,6690,2350000,7
600,-2603,580,9810,1710000,7
386,-3004,616,9100,4590000,7
251,-9159,670,5580,23800000,7
281,-12951,537,2650,63600000,7
379,-5908,408,9630,22400,7
912,-3648,378,9520,79800,7
327,-3674,445,8560,20200,7
317,-13199,497,2130,10200000,7
902,-3778,376,9470,757000,7
293,-5393,797,7550,33100000,7
1050,-5426,538,8990,94200,7
363,-7236,429,5990,2540000,7
1440,-6117,353,9710,7140,7
1130,-3169,474,9840,30100,7
253,-13333,623,4490,21200000,7
483,-7084,610,7060,18300000,7
311,-9709,684,3440,68300000,7
575,-4387,583,8620,4680000,7
346,-13045,525,3740,33100000,7
284,-6972,600,4920,55800000,7
439,-5889,338,7230,29000000,7
887,-7879,603,8680,1360000,7
310,-12030,464,4700,14500000,7
793,-5883,650,9720,257000,7
855,-3435,613,9530,148000,7
258,-9129,360,5010,6380000,7
1790,-4074,383,8680,146000,7
458,-3780,225,7270,514,7
268,-5810,492,6140,16100000,7
264,-14834,487,3440,2490000,7
342,-4639,676,7470,17700000,7
290,-4692,647,7100,97300,7
384,-5059,767,6940,6290000,7
586,-7182,443,9590,508,7
580,-4761,400,9060,5120,7
576,-12802,681,7870,10700000,7
312,-11311,417,5560,5040000,7
568,-9865,608,6250,785000,7
754,-11548,680,6780,10300000,7
331,-7784,484,7110,1830000,7
305,-10171,472,6520,1310000,7
245,-10327,577,6770,36700000,7
370,-8638,381,8940,2580000,7
323,-7596,548,5320,18600000,7
327,-6159,492,5670,11400,7
397,-5702,149,6940,4250000,7
388,-4025,481,7650,381000,7
388,-6981,746,4340,2220000,7
676,-6903,674,7890,178000,7
388,-4231,498,7450,20000000,7
1380,-7393,779,7760,55200000,7
621,-2599,468,9320,756000,7
388,-5846,500,8240,16000,7
608,-4960,572,6880,4740000,7
275,-6143,563,7120,526000,7
351,-7067,530,7590,984000,7
974,-3615,493,9680,8560,7
409,-4060,268,8110,7610,7
285,-11422,522,3630,70900000,7
542,-3037,582,9620,960000,7
361,-6769,495,6530,21700000,7
403,-13522,256,4660,22700000,7
275,-13925,420,3300,24500000,7
370,-11599,735,4030,13900000,7
294,-14274,200,4340,26300000,7
334,-8151,679,5690,3600000,7
896,-3851,480,9050,19700,7
582,-6941,696,8730,137000,7
320,-8381,458,8690,9690000,7
749,-3592,710,9140,6020000,7
342,-9481,619,6030,71200000,7
696,-8553,588,8120,18200000,7
765,-8654,544,6910,56400000,7
607,-3845,278,9610,736,7
359,-8614,558,8340,747000,7
416,-4720,484,6430,360000,7
270,-5170,457,5590,20600000,7
438,-5476,592,6170,774000,7
624,-6237,438,8050,255000,7
734,-5567,563,9240,156000,7
1160,-5449,326,6770,1090000,7
322,-8339,443,4030,63100000,7
352,-5576,743,7330,705000,7
392,-9295,488,5420,1780000,7
1180,-5406,418,9450,9910000,7
293,-15625,572,2140,64900000,7
808,-5201,367,8850,274000,7
669,-3757,396,9330,8030,7
569,-3193,367,8800,471000,7
427,-11166,480,5360,48800000,7
537,-2427,264,8000,1950000,7
246,-8405,392,4280,52000000,7
863,-3654,500,9000,37500,7
1040,-8232,376,7210,65900000,7
461,-5814,472,8580,360000,7
604,-7989,761,7110,1740000,7
444,-11402,625,7260,1580000,7
516,-5733,773,8430,740000,7
400,-11620,456,8610,12000000,7
1050,-7066,405,5220,294000,7
439,-3727,668,9210,4920000,7
949,-3160,654,8220,2280000,7
638,-5480,581,8470,25900,7
370,-7090,504,8740,185000,7
558,-9720,399,8660,3430,7
489,-6684,461,9550,11100000,7
1200,-4743,508,9360,1000000,7
698,-7843,357,5490,79800,7
731,-5002,368,7690,15300,7
410,-5373,350,8280,21700,7
534,-6763,666,4740,15700000,7
413,-10912,663,8230,35300000,7
326,-6940,466,6320,46500000,7
549,-9280,630,5510,37300000,7
294,-7830,720,6740,19400000,7
288,-5577,507,7230,8830,7
1160,-5919,339,9590,8370,7
400,-5454,758,8350,3110000,7
676,-6903,674,7890,178000,7
352,-8367,489,7240,31300000,7
445,-4748,546,8570,31000,7
360,-7340,645,7920,5620000,7
926,-5313,565,8490,24300,7
615,-2680,290,9200,97700,7
351,-3710,462,8650,239000,7
341,-3923,813,7740,1200000,7
394,-7978,448,9450,2190000,7
505,-3653,311,9060,3760000,7
1690,-5470,446,9640,90600,7
531,-8057,490,7840,2350000,7
435,-5824,665,7340,651000,7
334,-9099,631,5890,4140000,7
459,-6347,526,7610,535000,7
908,-8158,680,7630,450000,7
517,-4563,564,8900,678000,7
281,-7573,709,6850,3550000,7
546,-6399,718,6580,31400000,7
379,-7323,693,5620,19500000,7
298,-4900,552,6730,553000,7
948,-5976,536,8360,23300,7
1020,-4956,401,9070,4100,7
310,-13502,353,3620,8940000,7
2360,-9114,388,4490,66800000,7
1500,-3759,405,9680,313000,7
860,-4047,542,8690,182000,7
522,-5173,511,9300,556000,7
1760,-5948,288,9500,34300000,7
539,-5692,557,9400,48600,7
871,-5235,386,9400,6800,7
294,-13572,695,5680,16600000,7
542,-3037,582,9620,960000,7
315,-10147,564,3160,63500000,7
535,-9601,688,3750,28600000,7
784,-4789,461,9040,1100000,7
287,-3521,517,8390,140000,7
1090,-3727,531,9560,1910000,7
852,-4169,526,7760,43100,7
324,-5787,413,7250,36900000,7
2960,-9946,266,8150,5140000,7
561,-8907,446,7340,211000,7
691,-2879,251,9540,67400,7
297,-5703,624,9100,2850000,7
611,-3449,369,8450,4930000,7
270,-10481,538,4770,3220000,7
2880,-5909,482,8430,1030000,7
282,-13880,398,3010,53200000,7
485,-9874,346,9440,4160,7
832,-8937,483,7530,42500000,7
649,-3278,502,9780,16300,7
327,-3907,595,8610,222000,7
511,-7755,212,8650,259000,7
482,-3184,372,9430,8950,7
502,-6908,471,5160,10700000,7
534,-4450,585,9720,1430000,7
332,-4930,563,8540,29600,7
383,-10405,489,7380,8850000,7
347,-4813,551,8000,10300000,7
553,-4214,316,7090,1310000,7
1450,-5569,548,6320,1260000,7
898,-7240,417,6300,2090000,7
473,-9307,619,5790,1520000,7
864,-7771,676,8690,1120000,7
457,-7372,866,5180,30300000,7
500,-5393,803,8610,10300000,7
572,-2890,271,9200,3620,7
2110,-5082,558,9770,61800,7
523,-2992,472,9110,3930,7
539,-6121,429,8730,362000,7
442,-10960,430,4630,30300000,7
1270,-4075,633,7880,1110000,7
381,-12228,344,2640,10000000,7
703,-4313,311,8840,13300,7
294,-6608,376,5110,513000,7
769,-2993,440,9500,449000,7
678,-5469,525,8500,5710000,7
434,-4991,346,7850,165000,7
1800,-3369,432,9390,1040000,7
670,-5023,405,8410,6690,7
303,-4488,632,8050,950000,7
1240,-3678,421,9910,381,7
324,-5627,464,7640,1700000,7
292,-5886,532,6630,42500000,7
650,-7791,333,8800,230000,7
1320,-4838,468,9020,3250000,7
361,-8080,705,8120,158000,7
442,-8357,383,7370,1310000,7
3100,-332,490,9640,2920000,7
327,-3945,464,7330,30900,7
294,-11616,385,6890,26200000,7
400,-7091,663,9230,2720000,7
536,-3910,542,8280,175000,7
345,-7594,659,7360,11200000,7
1170,-3273,606,9740,1070000,7
315,-6944,457,5280,62400000,7
612,-5121,472,8110,83900,7
312,-10720,434,3270,60900000,7
471,-13942,584,3500,22800000,7
340,-17897,700,3440,73200000,7
905,-6003,526,8620,1440000,7
1300,-3611,503,9060,790000,7
948,-5607,583,9200,20200000,7
762,-3017,428,9140,594000,7
983,-3682,389,9750,10900,7
2320,-9659,615,5970,22800000,7
980,-9573,465,8650,1800000,7
505,-5875,568,8440,18900,7
476,-9919,666,9360,244000,7
423,-6267,655,9000,4470000,7
2000,-6637,594,8670,526000,7
536,-6015,529,8580,1150000,7
304,-5338,618,8370,25400,7
315,-7014,285,4340,28300000,7
362,-3502,655,9720,25700000,7
290,-6492,689,7490,25600000,7
579,-11260,438,7800,9690000,7
546,-6352,474,7940,5320,7
2280,-6001,484,5650,14600000,7
292,-10863,331,2820,71000000,7
327,-2572,405,9050,5430,7
562,-4455,402,9310,27700,7
411,-4691,446,9930,2130,7
656,-3774,550,9750,563000,7
338,-11607,400,4560,10400000,7
1230,-8070,508,7970,45700,7
612,-5024,459,9310,126000,7
361,-9835,491,8010,27000000,7
473,-6915,349,8270,4310000,7
425,-5414,443,8440,251000,7
440,-12308,736,5520,58700000,7
316,-5242,588,8560,81800,7
915,-7470,804,6930,876000,7
570,-4907,509,5840,3680000,7
489,-6740,563,8200,546000,7
255,-6517,432,3890,68700000,7
427,-3371,483,9440,40000000,7
323,-2557,441,7770,1050000,7
473,-2248,398,8900,2520000,7
1460,-4866,696,8300,7170000,7
2380,-1226,421,9500,66100,7
285,-9305,729,5460,54700000,7
323,-5571,533,6370,16000000,7
1220,-4078,395,9050,1570000,7
280,-6857,462,5450,3010000,7
336,-8215,566,5790,30000000,7
1090,-5509,280,9080,3270000,7
342,-3007,508,9130,1210000,7
382,-14063,629,6480,2030000,7
308,-4919,668,7390,3830000,7
1430,-4114,478,8990,12400000,7
535,-14208,605,5140,14700000,7
439,-8124,452,8180,13500000,7
431,-2236,725,5760,63800000,7
382,-7662,530,7930,1320000,7
400,-6668,607,6950,1130000,7
297,-6110,551,7820,5870000,7
2740,-3438,537,9200,592000,7
1020,-3762,533,9670,23200,7
885,-9366,403,7090,7460000,7
605,-7670,420,7460,3430000,7
276,-4127,593,8500,1920000,7
321,-4046,550,8740,43600,7
445,-6696,633,7660,791000,7
650,-9183,581,7520,8100000,7
516,-8510,550,7260,14600000,7
247,-6594,610,4730,16300000,7
998,-3990,373,9440,265000,7
286,-13802,598,5890,13100000,7
487,-11115,465,8210,1330000,7
851,-3856,518,7480,3430000,7
440,-4698,367,7070,806000,7
1820,-2326,645,8670,11900000,7
690,-8643,739,6470,8520000,7
254,-7489,616,5490,31300000,7
606,-6555,507,8030,212000,7
400,-11018,643,3640,71500000,7
1010,-4854,510,7590,3400000,7
280,-11101,466,6480,230000,7
441,-6481,215,7520,71700,7
339,-6743,506,5540,33900000,7
449,-6023,507,8280,711000,7
766,-3167,540,9680,429000,7
309,-3680,490,6790,394000,7
355,-6753,494,5480,2130000,7
418,-5281,626,8210,260000,7
1230,-4948,444,9260,4440000,7
321,-6863,411,6970,758000,7
1280,-3600,570,8910,478000,7
341,-3509,532,9250,3500,7
491,-4550,463,9570,46900,7
453,-6883,461,7550,146000,7
621,-4236,617,9480,226000,7
489,-739,662,8320,7870000,7
597,-3598,519,8790,45300,7
469,-5336,495,9310,250000,7
256,-11782,419,3830,7240000,7
480,-7667,516,9470,605000,7
299,-7284,593,6420,31300000,7
418,-6189,267,8100,19000,7
789,-3797,455,9030,204000,7
499,-4245,345,8520,16000,7
413,-6078,207,6760,2760000,7
302,-9303,382,4160,7330000,7
265,-5797,540,7110,1110000,7
268,-5826,402,3170,76600000,7
452,-5358,531,8180,6940000,7
2140,-3222,688,9300,305000,7
1130,-8365,433,7520,1160000,7
561,-6400,622,6190,6240000,7
918,-5414,185,9000,12500,7
266,-14224,520,3290,57600000,7
567,-4217,364,9220,91500,7
820,-5659,264,9270,395000,7
450,-5363,462,9460,45100,7
612,-5197,506,9570,97000,7
382,-4523,639,8670,11800000,7
1030,-2538,167,9620,225,7
3610,-3133,408,9670,1040000,7
394,-4557,481,9560,465000,7
262,-9294,557,4730,26100000,7
751,-6545,670,8170,2960000,7
1300,-6602,306,9320,26500,7
284,-8358,631,6890,7310000,7
931,-6158,695,8500,52800000,7
293,-8111,550,7110,20700000,7
254,-9484,712,5490,1100000,7
962,-7011,737,6780,11400000,7
949,-4597,350,9580,43600,7
1010,-7384,505,8360,1030000,7
2720,-6312,677,7160,3670000,7
320,-4191,446,6400,12800000,7
399,-6887,546,7600,629000,7
371,-5692,288,7580,616000,7
272,-6991,738,5070,22900000,7
1400,-3116,481,9380,11600,7
442,-7218,609,6590,592000,7
319,-6070,558,7470,371000,7
436,-7315,288,6960,228000,7
242,-8882,501,4150,3750000,7
514,-3390,325,9120,160000,7
668,-4518,538,9750,41600,7
766,-4955,343,9120,3750,7
891,-4029,428,9220,32900,7
522,-3948,412,8470,2430,7
316,-4919,292,7140,65800,7
855,-3435,613,9530,148000,7
290,-9655,464,7290,6110000,7
316,-8017,580,6270,5000000,7
536,-7594,381,7320,834000,7
368,-6890,495,7870,9160,7
486,-3305,658,8130,4630000,7
809,-8788,519,7700,6750000,7
407,-4066,378,8960,45200,7
571,-5759,287,9100,4120,7
555,-9120,225,6890,46900000,7
509,-1856,627,8610,56400,7
307,-9060,491,7100,98100,7
1500,-5464,589,7970,2890000,7
801,-10105,595,7190,24600000,7
295,-5051,666,8550,17900000,7
310,-6423,522,7380,2860000,7
938,-5264,501,8090,3380000,7
410,-7992,372,7940,4840000,7
482,-5285,399,9100,12500,7
1100,-4944,618,9170,1310000,7
527,-12095,645,7950,34700000,7
332,-5898,735,8310,166000,7
395,-5640,568,7410,1220000,7
1020,-3707,723,8950,8800000,7
428,-7499,513,6550,7560000,7
290,-5711,700,8070,57600,7
986,-6641,358,7530,25900,7
577,-1973,474,9430,3600,7
580,-9186,412,7820,30800000,7
381,-5534,540,6610,7650000,7
769,-11514,429,6310,7850,7
806,-4228,520,8560,19300,7
425,-6444,552,6890,9150000,7
2990,-3987,513,9190,18200000,7
354,-5001,407,8720,20600,7
388,-5846,500,8240,16000,7
975,-4063,249,9790,20200,7
390,-4897,661,9080,5200000,7
280,-9684,652,6090,29800000,7
390,-6821,740,6060,4970000,7
335,-4593,439,8270,6460000,7
428,-12096,605,4430,62000000,7
381,-4153,496,8630,460000,7
470,-2705,520,9320,15900,7
368,-8697,513,6780,4050000,7
414,-4268,515,8260,3190000,7
225,-8113,624,5540,19100000,7
647,-6592,445,8860,158000,7
444,-10737,587,1840,82900000,7
1620,-4951,421,8170,808000,7
726,-3881,291,9630,14600,7
423,-6480,503,6850,4210000,7
825,-8706,426,7460,33700000,7
315,-3459,634,8630,10100000,7
666,-10237,417,7900,7810000,7
591,-3766,470,9110,875000,7
469,-8929,605,8720,22100000,7
3060,-2906,386,9200,304000,7
539,-5998,770,6720,1250000,7
1270,-4564,500,9320,3420,7
308,-5948,719,8830,4690000,7
384,-4212,533,8020,100000,7
1310,-3441,681,7920,893000,7
1220,-4684,624,9460,876000,7
313,-14465,457,2660,71100000,7
526,-5147,644,8910,111000,7
1540,-2236,740,9580,25100000,7
915,-7470,804,6930,876000,7
768,-8045,515,5340,18100000,7
774,-6128,472,9470,943,7
452,-4433,307,8690,8010000,7
321,-6248,427,6230,43900,7
2800,-9114,576,5060,8980000,7
295,-4803,595,7170,7790000,7
1840,-2531,519,8390,1770000,7
396,-9616,596,4480,36500000,7
306,-14935,623,1270,45200000,7
1320,-5333,491,9420,15600000,7
795,-8981,964,3980,151000,7
621,-9278,479,8880,181000,7
289,-5449,441,5960,9040000,7
342,-8169,637,6250,64100000,7
349,-11342,643,3440,90900000,7
626,-5050,506,8700,17200000,7
374,-4498,374,8150,6900,7
2600,-4918,431,9500,105000,7
375,-7530,435,8330,1480,7
322,-8621,282,5470,3000000,7
559,-3969,124,7700,6470,7
1670,-2898,417,9890,6670,7
317,-4186,445,7650,45400000,7
345,-6067,550,9080,578000,7
687,-6592,508,8900,3430,7
318,-4622,566,2900,24100000,7
419,-6013,510,8270,708000,7
682,-4266,544,9910,15200,7
392,-5726,582,9380,73300,7
1280,-4230,486,7650,2390000,7
328,-8555,654,6210,38400000,7
530,-6710,315,6180,3530000,7
652,-5430,640,8300,12900000,7
4990,-2759,416,9710,2430000,7
426,-3075,593,9380,189000,7
302,-7844,475,4320,18300000,7
621,-5766,462,8360,517000,7
338,-7890,723,8630,3830000,7
557,-2131,591,7640,8990000,7
311,-11063,593,2000,90400000,7
1200,-4743,508,9360,1000000,7
391,-8802,497,9470,8210,7
307,-17271,351,2280,28500000,7
298,-4583,466,6530,1570000,7
365,-6041,417,7040,51400000,7
275,-5892,585,5200,28800000,7
299,-4650,401,5910,252000,7
695,-5130,423,8620,791000,7
543,-7495,543,9440,40200000,7
533,-4542,308,8730,22000,7
750,-9453,412,8210,1560000,7
1300,-3611,503,9060,790000,7
339,-3529,203,8330,2700,7
488,-7066,365,9240,1440000,7
374,-7516,640,6630,20100000,7
291,-13593,493,2420,68000000,7
314,-6078,564,8730,1900000,7
1470,-3700,484,9400,2100000,7
880,-7086,295,9770,147000,7
315,-3534,540,8110,519000,7
312,-9376,422,2680,94000000,7
340,-11439,506,4220,91600000,7
247,-6196,514,6130,55600,7
335,-3237,569,9130,90500,7
2330,-4734,494,9160,112000,7
288,-7190,612,6010,1130000,7
451,-7741,611,7340,6750000,7
312,-13059,475,5760,2180000,7
612,-5024,459,9310,126000,7
455,-13597,488,7440,201000,7
315,-5888,351,7240,202000,7
353,-6246,633,6520,4960000,7
283,-11729,550,7220,25000000,7
904,-4269,567,9840,6060,7
298,-13424,482,6490,22300000,7
421,-7596,195,5660,54600000,7
479,-5443,400,9160,982000,7
743,-8061,818,6040,6560000,7
881,-6192,376,7410,4520,7
248,-7154,642,6730,1140000,7
342,-14462,580,4220,40900000,7
716,-9404,760,7020,1040000,7
330,-7576,709,6790,24400,7
331,-4525,493,9360,853,7
324,-11384,421,3350,3420000,7
403,-8762,230,7080,3000,7
297,-8041,541,7750,151000,7
346,-2392,673,9020,5910000,7
403,-5852,235,7240,145000,7
593,-4671,578,8940,158000,7
309,-8376,497,4350,61800000,7
295,-4803,595,7170,7790000,7
1460,-5450,725,6590,9080000,7
982,-5250,460,9780,28900,7
742,-2799,459,8750,93300,7
370,-11393,688,5440,57600000,7
275,-5810,593,7470,1100000,7
376,-2811,646,9130,2060000,7
824,-8621,466,6730,1920000,7
1160,-5992,392,9510,6470,7
304,-7444,449,5080,60900000,7
278,-8612,717,7060,11600000,7
