speechiness,loudness,danceability,target
2880,-5909,482,7
319,-5457,505,7
460,-5607,425,7
411,-7941,810,7
322,-7257,298,7
387,-17819,492,7
589,-7683,501,7
692,-7353,292,7
510,-5725,567,7
397,-4019,363,7
563,-5201,390,7
314,-5697,637,7
384,-5886,650,7
828,-9284,707,7
308,-16841,635,7
1440,-4588,614,7
630,-3872,340,7
267,-4704,559,7
410,-5373,350,7
297,-17154,438,7
336,-1853,515,7
554,-4204,394,7
343,-5854,528,7
917,-5952,411,7
700,-7287,620,7
273,-9343,425,7
671,-4330,451,7
388,-6337,647,7
372,-10872,382,7
1450,-3248,400,7
318,-5857,553,7
280,-11713,552,7
281,-7227,429,7
292,-2796,524,7
413,-10912,663,7
426,-8453,555,7
1090,-6047,612,7
600,-2603,580,7
386,-3004,616,7
251,-9159,670,7
281,-12951,537,7
379,-5908,408,7
912,-3648,378,7
327,-3674,445,7
317,-13199,497,7
902,-3778,376,7
293,-5393,797,7
1050,-5426,538,7
363,-7236,429,7
1440,-6117,353,7
1130,-3169,474,7
253,-13333,623,7
483,-7084,610,7
311,-9709,684,7
575,-4387,583,7
346,-13045,525,7
284,-6972,600,7
439,-5889,338,7
887,-7879,603,7
310,-12030,464,7
793,-5883,650,7
855,-3435,613,7
258,-9129,360,7
1790,-4074,383,7
458,-3780,225,7
268,-5810,492,7
264,-14834,487,7
342,-4639,676,7
290,-4692,647,7
384,-5059,767,7
586,-7182,443,7
580,-4761,400,7
576,-12802,681,7
312,-11311,417,7
568,-9865,608,7
754,-11548,680,7
331,-7784,484,7
305,-10171,472,7
245,-10327,577,7
370,-8638,381,7
323,-7596,548,7
327,-6159,492,7
397,-5702,149,7
388,-4025,481,7
388,-6981,746,7
676,-6903,674,7
388,-4231,498,7
1380,-7393,779,7
621,-2599,468,7
388,-5846,500,7
608,-4960,572,7
275,-6143,563,7
351,-7067,530,7
974,-3615,493,7
409,-4060,268,7
285,-11422,522,7
542,-3037,582,7
361,-6769,495,7
403,-13522,256,7
275,-13925,420,7
370,-11599,735,7
294,-14274,200,7
334,-8151,679,7
896,-3851,480,7
582,-6941,696,7
320,-8381,458,7
749,-3592,710,7
342,-9481,619,7
696,-8553,588,7
765,-8654,544,7
607,-3845,278,7
359,-8614,558,7
416,-4720,484,7
270,-5170,457,7
438,-5476,592,7
624,-6237,438,7
734,-5567,563,7
1160,-5449,326,7
322,-8339,443,7
352,-5576,743,7
392,-9295,488,7
1180,-5406,418,7
293,-15625,572,7
808,-5201,367,7
669,-3757,396,7
569,-3193,367,7
427,-11166,480,7
537,-2427,264,7
246,-8405,392,7
863,-3654,500,7
1040,-8232,376,7
461,-5814,472,7
604,-7989,761,7
444,-11402,625,7
516,-5733,773,7
400,-11620,456,7
1050,-7066,405,7
439,-3727,668,7
949,-3160,654,7
638,-5480,581,7
370,-7090,504,7
558,-9720,399,7
489,-6684,461,7
1200,-4743,508,7
698,-7843,357,7
731,-5002,368,7
410,-5373,350,7
534,-6763,666,7
413,-10912,663,7
326,-6940,466,7
549,-9280,630,7
294,-7830,720,7
288,-5577,507,7
1160,-5919,339,7
400,-5454,758,7
676,-6903,674,7
352,-8367,489,7
445,-4748,546,7
360,-7340,645,7
926,-5313,565,7
615,-2680,290,7
351,-3710,462,7
341,-3923,813,7
394,-7978,448,7
505,-3653,311,7
1690,-5470,446,7
531,-8057,490,7
435,-5824,665,7
334,-9099,631,7
459,-6347,526,7
908,-8158,680,7
517,-4563,564,7
281,-7573,709,7
546,-6399,718,7
379,-7323,693,7
298,-4900,552,7
948,-5976,536,7
1020,-4956,401,7
310,-13502,353,7
2360,-9114,388,7
1500,-3759,405,7
860,-4047,542,7
522,-5173,511,7
1760,-5948,288,7
539,-5692,557,7
871,-5235,386,7
294,-13572,695,7
542,-3037,582,7
315,-10147,564,7
535,-9601,688,7
784,-4789,461,7
287,-3521,517,7
1090,-3727,531,7
852,-4169,526,7
324,-5787,413,7
2960,-9946,266,7
561,-8907,446,7
691,-2879,251,7
297,-5703,624,7
611,-3449,369,7
270,-10481,538,7
2880,-5909,482,7
282,-13880,398,7
485,-9874,346,7
832,-8937,483,7
649,-3278,502,7
327,-3907,595,7
511,-7755,212,7
482,-3184,372,7
502,-6908,471,7
534,-4450,585,7
332,-4930,563,7
383,-10405,489,7
347,-4813,551,7
553,-4214,316,7
1450,-5569,548,7
898,-7240,417,7
473,-9307,619,7
864,-7771,676,7
457,-7372,866,7
500,-5393,803,7
572,-2890,271,7
2110,-5082,558,7
523,-2992,472,7
539,-6121,429,7
442,-10960,430,7
1270,-4075,633,7
381,-12228,344,7
703,-4313,311,7
294,-6608,376,7
769,-2993,440,7
678,-5469,525,7
434,-4991,346,7
1800,-3369,432,7
670,-5023,405,7
303,-4488,632,7
1240,-3678,421,7
324,-5627,464,7
292,-5886,532,7
650,-7791,333,7
1320,-4838,468,7
361,-8080,705,7
442,-8357,383,7
3100,-332,490,7
327,-3945,464,7
294,-11616,385,7
400,-7091,663,7
536,-3910,542,7
345,-7594,659,7
1170,-3273,606,7
315,-6944,457,7
612,-5121,472,7
312,-10720,434,7
471,-13942,584,7
340,-17897,700,7
905,-6003,526,7
1300,-3611,503,7
948,-5607,583,7
762,-3017,428,7
983,-3682,389,7
2320,-9659,615,7
980,-9573,465,7
505,-5875,568,7
476,-9919,666,7
423,-6267,655,7
2000,-6637,594,7
536,-6015,529,7
304,-5338,618,7
315,-7014,285,7
362,-3502,655,7
290,-6492,689,7
579,-11260,438,7
546,-6352,474,7
2280,-6001,484,7
292,-10863,331,7
327,-2572,405,7
562,-4455,402,7
411,-4691,446,7
656,-3774,550,7
338,-11607,400,7
1230,-8070,508,7
612,-5024,459,7
361,-9835,491,7
473,-6915,349,7
425,-5414,443,7
440,-12308,736,7
316,-5242,588,7
915,-7470,804,7
570,-4907,509,7
489,-6740,563,7
255,-6517,432,7
427,-3371,483,7
323,-2557,441,7
473,-2248,398,7
1460,-4866,696,7
2380,-1226,421,7
285,-9305,729,7
323,-5571,533,7
1220,-4078,395,7
280,-6857,462,7
336,-8215,566,7
1090,-5509,280,7
342,-3007,508,7
382,-14063,629,7
308,-4919,668,7
1430,-4114,478,7
535,-14208,605,7
439,-8124,452,7
431,-2236,725,7
382,-7662,530,7
400,-6668,607,7
297,-6110,551,7
2740,-3438,537,7
1020,-3762,533,7
885,-9366,403,7
605,-7670,420,7
276,-4127,593,7
321,-4046,550,7
445,-6696,633,7
650,-9183,581,7
516,-8510,550,7
247,-6594,610,7
998,-3990,373,7
286,-13802,598,7
487,-11115,465,7
851,-3856,518,7
440,-4698,367,7
1820,-2326,645,7
690,-8643,739,7
254,-7489,616,7
606,-6555,507,7
400,-11018,643,7
1010,-4854,510,7
280,-11101,466,7
441,-6481,215,7
339,-6743,506,7
449,-6023,507,7
766,-3167,540,7
309,-3680,490,7
355,-6753,494,7
418,-5281,626,7
1230,-4948,444,7
321,-6863,411,7
1280,-3600,570,7
341,-3509,532,7
491,-4550,463,7
453,-6883,461,7
621,-4236,617,7
489,-739,662,7
597,-3598,519,7
469,-5336,495,7
256,-11782,419,7
480,-7667,516,7
299,-7284,593,7
418,-6189,267,7
789,-3797,455,7
499,-4245,345,7
413,-6078,207,7
302,-9303,382,7
265,-5797,540,7
268,-5826,402,7
452,-5358,531,7
2140,-3222,688,7
1130,-8365,433,7
561,-6400,622,7
918,-5414,185,7
266,-14224,520,7
567,-4217,364,7
820,-5659,264,7
450,-5363,462,7
612,-5197,506,7
382,-4523,639,7
1030,-2538,167,7
3610,-3133,408,7
394,-4557,481,7
262,-9294,557,7
751,-6545,670,7
1300,-6602,306,7
284,-8358,631,7
931,-6158,695,7
293,-8111,550,7
254,-9484,712,7
962,-7011,737,7
949,-4597,350,7
1010,-7384,505,7
2720,-6312,677,7
320,-4191,446,7
399,-6887,546,7
371,-5692,288,7
272,-6991,738,7
1400,-3116,481,7
442,-7218,609,7
319,-6070,558,7
436,-7315,288,7
242,-8882,501,7
514,-3390,325,7
668,-4518,538,7
766,-4955,343,7
891,-4029,428,7
522,-3948,412,7
316,-4919,292,7
855,-3435,613,7
290,-9655,464,7
316,-8017,580,7
536,-7594,381,7
368,-6890,495,7
486,-3305,658,7
809,-8788,519,7
407,-4066,378,7
571,-5759,287,7
555,-9120,225,7
509,-1856,627,7
307,-9060,491,7
1500,-5464,589,7
801,-10105,595,7
295,-5051,666,7
310,-6423,522,7
938,-5264,501,7
410,-7992,372,7
482,-5285,399,7
1100,-4944,618,7
527,-12095,645,7
332,-5898,735,7
395,-5640,568,7
1020,-3707,723,7
428,-7499,513,7
290,-5711,700,7
986,-6641,358,7
577,-1973,474,7
580,-9186,412,7
381,-5534,540,7
769,-11514,429,7
806,-4228,520,7
425,-6444,552,7
2990,-3987,513,7
354,-5001,407,7
388,-5846,500,7
975,-4063,249,7
390,-4897,661,7
280,-9684,652,7
390,-6821,740,7
335,-4593,439,7
428,-12096,605,7
381,-4153,496,7
470,-2705,520,7
368,-8697,513,7
414,-4268,515,7
225,-8113,624,7
647,-6592,445,7
444,-10737,587,7
1620,-4951,421,7
726,-3881,291,7
423,-6480,503,7
825,-8706,426,7
315,-3459,634,7
666,-10237,417,7
591,-3766,470,7
469,-8929,605,7
3060,-2906,386,7
539,-5998,770,7
1270,-4564,500,7
308,-5948,719,7
384,-4212,533,7
1310,-3441,681,7
1220,-4684,624,7
313,-14465,457,7
526,-5147,644,7
1540,-2236,740,7
915,-7470,804,7
768,-8045,515,7
774,-6128,472,7
452,-4433,307,7
321,-6248,427,7
2800,-9114,576,7
295,-4803,595,7
1840,-2531,519,7
396,-9616,596,7
306,-14935,623,7
1320,-5333,491,7
795,-8981,964,7
621,-9278,479,7
289,-5449,441,7
342,-8169,637,7
349,-11342,643,7
626,-5050,506,7
374,-4498,374,7
2600,-4918,431,7
375,-7530,435,7
322,-8621,282,7
559,-3969,124,7
1670,-2898,417,7
317,-4186,445,7
345,-6067,550,7
687,-6592,508,7
318,-4622,566,7
419,-6013,510,7
682,-4266,544,7
392,-5726,582,7
1280,-4230,486,7
328,-8555,654,7
530,-6710,315,7
652,-5430,640,7
4990,-2759,416,7
426,-3075,593,7
302,-7844,475,7
621,-5766,462,7
338,-7890,723,7
557,-2131,591,7
311,-11063,593,7
1200,-4743,508,7
391,-8802,497,7
307,-17271,351,7
298,-4583,466,7
365,-6041,417,7
275,-5892,585,7
299,-4650,401,7
695,-5130,423,7
543,-7495,543,7
533,-4542,308,7
750,-9453,412,7
1300,-3611,503,7
339,-3529,203,7
488,-7066,365,7
374,-7516,640,7
291,-13593,493,7
314,-6078,564,7
1470,-3700,484,7
880,-7086,295,7
315,-3534,540,7
312,-9376,422,7
340,-11439,506,7
247,-6196,514,7
335,-3237,569,7
2330,-4734,494,7
288,-7190,612,7
451,-7741,611,7
312,-13059,475,7
612,-5024,459,7
455,-13597,488,7
315,-5888,351,7
353,-6246,633,7
283,-11729,550,7
904,-4269,567,7
298,-13424,482,7
421,-7596,195,7
479,-5443,400,7
743,-8061,818,7
881,-6192,376,7
248,-7154,642,7
342,-14462,580,7
716,-9404,760,7
330,-7576,709,7
331,-4525,493,7
324,-11384,421,7
403,-8762,230,7
297,-8041,541,7
346,-2392,673,7
403,-5852,235,7
593,-4671,578,7
309,-8376,497,7
295,-4803,595,7
1460,-5450,725,7
982,-5250,460,7
742,-2799,459,7
370,-11393,688,7
275,-5810,593,7
376,-2811,646,7
824,-8621,466,7
1160,-5992,392,7
304,-7444,449,7
278,-8612,717,7
762,-4696,523,7
607,-1899,339,7
336,-1853,515,7
470,-4393,426,7
735,-3677,517,7
840,-6246,427,7
359,-3558,512,7
1260,-3332,282,7
407,-3486,578,7
298,-7264,697,7
249,-9610,538,7
283,-8799,540,7
1680,-3900,241,7
590,-3826,479,7
662,-5729,312,7
404,-3894,313,7
278,-9686,615,7
392,-10052,671,7
288,-10396,536,7
860,-12900,747,7
444,-6087,585,7
950,-4865,293,7
295,-4932,418,7
288,-6260,654,7
498,-3640,536,7
504,-5775,671,7
287,-7115,486,7
909,-6011,516,7
840,-6246,427,7
686,-4736,388,7
1030,-3796,427,7
284,-7384,553,7
341,-9444,587,7
541,-5511,231,7
663,-4574,398,7
430,-9388,326,7
536,-3910,542,7
663,-4627,331,7
341,-3923,813,7
1120,-6353,436,7
570,-4577,490,7
386,-3902,499,7
315,-8445,638,7
670,-5511,685,7
886,-1917,349,7
3050,-9981,736,7
326,-12682,595,7
466,-5242,439,7
307,-5824,409,7
539,-11225,611,7
533,-5149,631,7
291,-9199,760,7
408,-7669,463,7
459,-13496,559,7
474,-4448,626,7
565,-5879,157,7
1170,-4599,663,7
328,-9653,511,7
295,-7476,674,7
320,-5312,655,7
290,-4649,472,7
583,-2522,411,7
438,-6686,234,7
286,-12595,472,7
345,-9786,552,7
385,-5894,495,7
318,-8806,479,7
392,-4746,795,7
490,-4613,729,7
277,-7431,589,7
327,-9258,402,7
582,-3148,333,7
1160,-4529,334,7
360,-7167,602,7
333,-15913,503,7
269,-4884,539,7
279,-12878,643,7
511,-4633,623,7
347,-7078,590,7
297,-5703,624,7
276,-5829,614,7
327,-3945,464,7
371,-5865,330,7
468,-5596,402,7
734,-4647,600,7
577,-5578,397,7
323,-8463,607,7
295,-5748,644,7
477,-5193,374,7
275,-16415,551,7
356,-4569,677,7
838,-3259,591,7
604,-7380,403,7
384,-7122,416,7
1170,-8022,489,7
433,-12678,586,7
331,-6384,537,7
343,-10409,850,7
283,-6691,650,7
1000,-4261,423,7
895,-5920,675,7
350,-12903,472,7
301,-11413,705,7
1510,-8472,470,7
334,-8431,867,7
726,-3740,500,7
463,-6949,230,7
315,-13913,469,7
291,-9316,294,7
662,-4926,599,7
774,-4175,345,7
289,-5454,478,7
275,-12859,569,7
3890,-6662,214,7
2950,-6562,747,7
716,-3726,382,7
808,-3651,458,7
628,-2145,471,7
503,-5673,569,7
353,-14582,630,7
1230,-5683,383,7
2170,-3496,191,7
433,-4448,495,7
701,-6729,426,7
822,-3228,400,7
455,-9486,240,7
701,-4326,228,7
539,-3628,320,7
3180,-8535,481,7
352,-4589,573,7
398,-7275,574,7
1320,-2130,364,7
661,-12377,508,7
632,-5875,314,7
312,-14938,578,7
875,-4130,308,7
775,-4046,602,7
642,-7672,220,7
413,-5041,587,7
611,-4311,381,7
1270,-3857,516,7
832,-8937,483,7
285,-9305,729,7
1570,-4671,747,7
412,-5865,538,7
679,-2857,509,7
731,-4525,629,7
568,-11906,342,7
410,-8271,624,7
275,-7445,639,7
960,-4899,267,7
328,-5045,546,7
304,-11248,587,7
416,-6977,390,7
350,-6094,585,7
352,-7187,650,7
715,-3389,358,7
459,-13496,559,7
553,-8888,507,7
514,-7887,632,7
698,-3188,331,7
719,-8249,592,7
307,-4166,503,7
443,-6882,426,7
502,-9125,199,7
410,-5702,471,7
577,-5804,326,7
2280,-3369,603,7
269,-5607,519,7
322,-3972,648,7
456,-6913,586,7
884,-4464,621,7
345,-8065,465,7
2080,-4902,513,7
558,-5131,518,7
479,-8158,765,7
360,-5242,517,7
363,-4716,669,7
423,-5364,603,7
551,-8698,532,7
317,-14819,578,7
610,-8137,580,7
278,-5455,424,7
910,-6865,529,7
469,-6493,287,7
317,-10551,531,7
615,-5765,536,7
486,-4153,527,7
445,-6311,585,7
394,-8928,319,7
752,-4727,632,7
367,-5541,413,7
274,-7474,553,7
236,-7156,647,7
489,-7726,687,7
734,-3081,450,7
385,-15208,264,7
316,-9342,389,7
395,-3936,554,7
701,-4326,228,7
686,-3348,521,7
371,-4483,629,7
331,-5733,481,7
1400,-7582,519,7
2620,-3484,539,7
340,-8109,589,7
1190,-7018,323,7
502,-7707,612,7
687,-4697,587,7
323,-6013,527,7
360,-16791,402,7
290,-7022,645,7
551,-10746,253,7
665,-2087,600,7
325,-3711,549,7
432,-6095,679,7
248,-6890,597,7
271,-7428,640,7
522,-4609,324,7
373,-13741,516,7
705,-6148,288,7
404,-5190,669,7
362,-4330,544,7
747,-5230,352,7
1500,-3116,543,7
540,-4349,484,7
820,-5996,573,7
468,-5343,420,7
1020,-13192,538,7
371,-5079,515,7
600,-11709,531,7
861,-5730,755,7
1070,-2189,392,7
371,-19998,467,7
388,-5846,500,7
435,-10759,682,7
378,-5120,583,7
258,-7314,666,7
394,-11229,362,7
756,-4373,463,7
292,-5318,440,7
633,-4348,578,7
362,-4756,457,7
3050,-7981,604,7
427,-5009,774,7
363,-7630,478,7
387,-4358,580,7
522,-5453,484,7
341,-5875,360,7
554,-10068,564,7
836,-3551,608,7
340,-7317,598,7
519,-6150,533,7
279,-9211,598,7
813,-4252,585,7
330,-9271,414,7
404,-7998,341,7
309,-8559,569,7
479,-4807,285,7
682,-9779,798,7
540,-5997,344,7
779,-4369,641,7
4050,-11600,412,7
727,-7485,623,7
337,-5142,322,7
293,-19429,495,7
1140,-3757,656,7
960,-7813,390,7
1800,-5758,292,7
754,-8789,210,7
1330,-3729,408,7
263,-7996,537,7
525,-3368,538,7
1030,-2313,491,7
279,-12878,643,7
384,-7946,297,7
320,-3113,765,7
353,-14178,519,7
779,-4369,641,7
4730,-2318,252,7
413,-7250,501,7
412,-6814,335,7
294,-9205,486,7
337,-9337,493,7
309,-8559,569,7
287,-7634,272,7
323,-7596,548,7
440,-5214,441,7
784,-4227,544,7
335,-6472,466,7
310,-6849,404,7
464,-13059,414,7
1480,-5434,428,7
304,-9161,662,7
239,-9044,583,7
700,-7668,435,7
681,-7430,481,7
1100,-5985,633,7
897,-7335,519,7
1060,-3869,435,7
531,-6686,524,7
569,-5381,562,7
392,-13395,676,7
262,-4797,618,7
372,-8349,610,7
615,-3262,508,7
1160,-6465,743,7
390,-6821,740,7
291,-7604,282,7
342,-4798,632,7
685,-4030,469,7
417,-10921,521,7
304,-7832,590,7
368,-11104,423,7
400,-7091,663,7
276,-5263,601,7
280,-5888,523,7
302,-4345,651,7
983,-7456,344,7
1090,-3152,551,7
536,-14262,320,7
624,-6237,438,7
373,-14672,537,7
318,-15886,422,7
377,-12259,482,7
380,-7767,739,7
1430,-4523,502,7
288,-8873,439,7
617,-7054,374,7
504,-6947,569,7
504,-5115,801,7
423,-10740,679,7
435,-5638,383,7
247,-5652,530,7
381,-3985,620,7
375,-7292,317,7
394,-9507,699,7
315,-5980,528,7
1200,-3339,501,7
299,-13893,501,7
722,-4471,404,7
345,-8347,494,7
2360,-4180,687,7
2420,-7175,673,7
299,-6140,533,7
450,-7821,517,7
579,-4096,417,7
344,-4874,519,7
363,-6542,578,7
366,-5516,621,7
321,-9166,419,7
1020,-5721,370,7
570,-4907,509,7
530,-5281,723,7
735,-2560,552,7
1080,-2469,575,7
727,-3724,471,7
1290,-7318,285,7
344,-6158,584,7
336,-4876,458,7
4050,-11600,412,7
347,-8911,540,7
371,-5641,631,7
338,-4054,509,7
469,-5336,495,7
669,-5188,249,7
779,-7273,709,7
246,-8303,571,7
284,-13441,563,7
323,-7596,548,7
396,-3826,492,7
685,-10972,397,7
461,-9803,445,7
451,-6830,484,7
290,-10057,307,7
342,-11563,407,7
418,-4906,654,7
279,-7215,577,7
1200,-8851,632,7
859,-3632,548,7
362,-5078,354,7
302,-14227,370,7
1350,-4612,502,7
720,-9801,613,7
932,-4460,357,7
511,-6198,443,7
1050,-3341,510,7
377,-8821,277,7
856,-5007,428,7
592,-11592,243,7
567,-7510,343,7
379,-5391,444,7
430,-5340,462,7
2360,-9114,388,7
664,-3387,434,7
295,-5051,666,7
275,-7445,639,7
1930,-3629,177,7
295,-5782,584,7
426,-3075,593,7
577,-6765,514,7
754,-9069,420,7
425,-3078,534,7
623,-6143,677,7
410,-6445,415,7
1930,-6419,457,7
598,-3995,591,7
270,-8948,287,7
715,-5154,580,7
754,-10971,691,7
892,-2954,533,7
1840,-7291,412,7
829,-4610,639,7
727,-7999,267,7
735,-3677,517,7
1130,-2733,184,7
355,-5749,485,7
1490,-3968,510,7
306,-6839,664,7
1200,-5805,684,7
319,-7417,477,7
870,-15493,299,7
1620,-7615,543,7
2320,-17601,417,7
419,-6258,395,7
906,-2750,520,7
952,-4299,785,7
523,-5321,277,7
665,-2087,600,7
987,-3720,426,7
256,-11782,419,7
551,-5349,532,7
372,-9935,515,7
329,-6010,654,7
557,-8430,573,7
578,-3829,735,7
386,-3942,552,7
1480,-3755,490,7
582,-5301,676,7
282,-8662,616,7
527,-8666,455,7
783,-4496,587,7
1330,-2115,405,7
417,-11881,391,7
1850,-5554,449,7
281,-9367,322,7
418,-4013,536,7
721,-7136,262,7
294,-13048,620,7
432,-4548,355,7
291,-5920,564,7
410,-8137,433,7
265,-14918,439,7
288,-7564,699,7
343,-9965,226,7
579,-5709,522,7
365,-8043,493,7
671,-4527,569,7
709,-6562,381,7
728,-16724,773,7
482,-4534,236,7
1450,-12049,458,7
323,-13037,663,7
900,-4490,334,7
474,-6462,435,7
284,-5205,502,7
375,-13023,462,7
4080,-2441,473,7
372,-6638,429,7
2590,-4714,580,7
271,-7365,401,7
272,-14336,431,7
286,-5708,545,7
978,-4903,731,7
349,-9220,470,7
356,-7098,482,7
914,-5602,343,7
323,-8227,540,7
901,-9799,631,7
535,-7661,558,7
943,-6237,572,7
1120,-5284,278,7
479,-5576,442,7
425,-7957,613,7
573,-7927,482,7
778,-2991,433,7
1010,-7649,359,7
248,-7306,374,7
3890,-6662,214,7
327,-3674,445,7
1320,-5757,441,7
1460,-4281,364,7
791,-3881,179,7
253,-5475,674,7
344,-5603,493,7
687,-4649,122,7
1220,-5191,242,7
308,-3864,783,7
377,-8821,277,7
3580,-8905,618,7
676,-6903,674,7
288,-11100,473,7
384,-5609,479,7
835,-6793,526,7
344,-6158,584,7
367,-5866,559,7
754,-8800,220,7
401,-3051,920,7
804,-6061,706,7
340,-18304,541,7
276,-8574,579,7
799,-4564,392,7
449,-13622,391,7
383,-4557,547,7
308,-3864,783,7
541,-7078,621,7
393,-6504,565,7
573,-5828,323,7
366,-10594,432,7
316,-5242,588,7
460,-4581,546,7
280,-9461,291,7
284,-11653,489,7
280,-11101,466,7
314,-6576,640,7
363,-5969,567,7
2230,-6396,652,7
541,-8126,650,7
317,-9451,457,7
283,-11205,339,7
530,-9733,456,7
1490,-7653,459,7
452,-19407,668,7
342,-7907,503,7
303,-5857,487,7
615,-5765,536,7
442,-7683,393,7
330,-4365,544,7
410,-5373,350,7
310,-5740,721,7
368,-8662,525,7
453,-8190,526,7
289,-7533,590,7
308,-9297,509,7
490,-6060,428,7
1740,-7276,220,7
676,-4391,609,7
407,-5959,556,7
292,-7300,653,7
268,-6595,552,7
494,-5235,568,7
900,-2152,579,7
638,-4856,470,7
2070,-10088,769,7
517,-6493,471,7
737,-2232,371,7
873,-4237,389,7
541,-2491,429,7
775,-4046,602,7
352,-8367,489,7
459,-3369,385,7
377,-8821,277,7
539,-6121,429,7
402,-8917,738,7
351,-12779,369,7
466,-10897,585,7
730,-3853,411,7
1090,-16729,575,7
649,-3278,502,7
476,-9919,666,7
318,-5706,381,7
901,-6165,429,7
853,-7519,594,7
270,-9587,551,7
839,-2929,633,7
554,-10068,564,7
313,-6617,593,7
1720,-7017,367,7
559,-5586,484,7
701,-6729,426,7
393,-7275,575,7
415,-5274,705,7
323,-5571,533,7
292,-15026,648,7
297,-7953,547,7
767,-6038,414,7
644,-4913,402,7
521,-3641,468,7
419,-7905,364,7
415,-5380,201,7
319,-6977,590,7
837,-3777,603,7
277,-5585,618,7
362,-3498,572,7
639,-5008,417,7
367,-11580,652,7
472,-12883,394,7
252,-7861,511,7
494,-4591,369,7
731,-4525,629,7
799,-7828,726,7
256,-12146,505,7
338,-12402,504,7
489,-5747,635,7
1090,-6972,323,7
687,-6858,346,7
337,-6845,737,7
1160,-5919,339,7
273,-10427,680,7
260,-4203,448,7
464,-4643,367,7
419,-6161,438,7
395,-3261,542,7
2120,-2448,257,7
435,-9256,385,7
534,-7239,571,7
359,-3323,652,7
1390,-6123,538,7
1040,-7286,864,7
1500,-3287,380,7
719,-4174,381,7
336,-4876,458,7
354,-8791,572,7
504,-5914,671,7
610,-8132,308,7
5000,-7358,476,7
367,-4606,556,7
1050,-19351,302,7
666,-3408,581,7
303,-2801,658,7
985,-190,383,7
355,-5318,420,7
417,-9973,329,7
306,-15012,583,7
1260,-4054,238,7
302,-12092,691,7
1320,-4838,468,7
390,-17892,377,7
275,-4481,600,7
393,-11913,533,7
526,-8812,520,7
936,-3363,393,7
644,-3994,516,7
278,-10654,255,7
246,-6921,612,7
389,-6008,572,7
551,-12151,751,7
1770,-6679,818,7
360,-3887,638,7
548,-2277,444,7
286,-8408,387,7
510,-3346,528,7
983,-3682,389,7
664,-8110,543,7
464,-4994,447,7
338,-4777,464,7
439,-3803,388,7
348,-4622,389,7
289,-5983,606,7
345,-5131,797,7
323,-6306,594,7
366,-11786,710,7
753,-5050,539,7
505,-5875,568,7
505,-8708,565,7
863,-3654,500,7
378,-17592,274,7
346,-2939,380,7
284,-3192,510,7
412,-12767,306,7
291,-9865,535,7
326,-10846,468,7
290,-9936,448,7
315,-5176,385,7
579,-2689,475,7
1300,-3796,637,7
507,-8926,520,7
384,-7946,297,7
411,-7081,524,7
430,-3580,599,7
495,-15521,815,7
531,-5957,366,7
1160,-3675,344,7
855,-3435,613,7
515,-4995,562,7
1590,-5142,686,7
1110,-6855,534,7
278,-7987,676,7
426,-13997,443,7
679,-1884,139,7
348,-8994,404,7
459,-3501,500,7
306,-4535,606,7
300,-15776,456,7
1210,-3878,539,7
340,-6442,595,7
313,-5390,572,7
426,-3479,573,7
356,-8890,543,7
326,-7911,595,7
328,-11473,390,7
650,-11546,367,7
649,-8288,529,7
283,-11729,550,7
344,-16682,287,7
366,-5516,621,7
287,-7634,272,7
621,-5101,454,7
347,-4905,622,7
405,-6949,487,7
680,-6598,282,7
290,-5548,622,7
305,-6799,527,7
317,-9011,366,7
1200,-4563,525,7
465,-6551,472,7
2070,-3837,156,7
378,-3439,545,7
535,-4138,595,7
367,-5541,413,7
359,-3130,465,7
398,-9756,423,7
392,-4302,543,7
518,-5721,501,7
313,-3212,301,7
427,-11166,480,7
531,-6489,591,7
351,-7067,530,7
299,-8518,254,7
324,-5627,464,7
348,-4262,639,7
377,-10566,382,7
282,-5224,731,7
330,-14495,301,7
258,-8970,538,7
424,-7714,269,7
309,-5274,589,7
483,-6286,714,7
285,-10385,655,7
660,-5459,593,7
339,-12453,346,7
468,-5343,420,7
853,-7519,594,7
975,-7872,688,7
345,-7586,635,7
337,-4203,523,7
896,-4975,545,7
373,-8386,318,7
654,-8104,314,7
297,-13817,646,7
1040,-3084,292,7
302,-12356,640,7
787,-7246,679,7
636,-4314,315,7
392,-3274,353,7
510,-9087,674,7
1250,-3314,466,7
504,-5914,671,7
298,-4792,526,7
311,-7085,780,7
455,-3405,604,7
573,-4749,475,7
1040,-3876,310,7
271,-7496,741,7
339,-7577,518,7
644,-4441,392,7
355,-6473,694,7
1250,-4975,583,7
377,-3626,462,7
333,-5812,505,7
282,-14723,579,7
251,-8366,630,7
309,-5439,459,7
886,-5154,710,7
399,-3005,434,7
926,-9267,464,7
885,-7989,471,7
693,-5838,528,7
551,-4842,447,7
488,-3104,730,7
1090,-6321,531,7
505,-2920,470,7
686,-3786,541,7
280,-7060,587,7
898,-5417,499,7
779,-3699,574,7
512,-7761,494,7
253,-4835,589,7
446,-5317,482,7
458,-2962,540,7
356,-4190,535,7
382,-5462,366,7
498,-10130,613,7
545,-11458,393,7
1160,-10018,670,7
399,-3943,582,7
284,-9272,561,7
2240,-9937,545,7
1440,-4588,614,7
853,-7519,594,7
1450,-8805,834,7
362,-4975,639,7
268,-7611,457,7
1860,-8700,746,7
777,-6600,626,7
1450,-4591,472,7
799,-7828,726,7
565,-4714,566,7
442,-6222,618,7
