speechiness,loudness,danceability,energy,acousiticness,target
2230,-6396,652,762,21400000,7
541,-8126,650,798,44100000,7
317,-9451,457,909,160000,7
283,-11205,339,464,78900000,7
530,-9733,456,514,46200000,7
1490,-7653,459,835,53800,7
452,-19407,668,206,46200000,7
342,-7907,503,700,80100,7
303,-5857,487,785,9.35E+03,7
615,-5765,536,845,330000,7
442,-7683,393,904,5.27E+02,7
330,-4365,544,756,1270000,7
410,-5373,350,828,21700,7
310,-5740,721,708,15000000,7
368,-8662,525,902,98900,7
453,-8190,526,638,2190000,7
289,-7533,590,784,35600000,7
308,-9297,509,751,128000,7
490,-6060,428,429,8790000,7
1740,-7276,220,862,104000,7
676,-4391,609,880,61000,7
407,-5959,556,697,12800,7
292,-7300,653,722,5710000,7
268,-6595,552,645,187000,7
494,-5235,568,871,177000,7
900,-2152,579,973,14500,7
638,-4856,470,954,6.85E+02,7
2070,-10088,769,348,58600000,7
517,-6493,471,732,5900000,7
737,-2232,371,981,2.54E+03,7
873,-4237,389,894,62100,7
541,-2491,429,817,58100,7
775,-4046,602,905,20200,7
352,-8367,489,724,31300000,7
459,-3369,385,949,501000,7
377,-8821,277,663,40900,7
539,-6121,429,873,362000,7
402,-8917,738,482,2660000,7
351,-12779,369,295,65700000,7
466,-10897,585,671,1180000,7
730,-3853,411,953,20900,7
1090,-16729,575,318,68300000,7
649,-3278,502,978,16300,7
476,-9919,666,936,244000,7
318,-5706,381,650,183000,7
901,-6165,429,964,45300,7
853,-7519,594,813,9860000,7
270,-9587,551,516,28900000,7
839,-2929,633,870,362000,7
554,-10068,564,932,1300000,7
313,-6617,593,752,8410000,7
1720,-7017,367,907,258000,7
559,-5586,484,872,38400,7
701,-6729,426,929,162000,7
393,-7275,575,912,9160000,7
415,-5274,705,756,477000,7
323,-5571,533,637,16000000,7
292,-15026,648,295,81100000,7
297,-7953,547,769,1400000,7
767,-6038,414,949,49800,7
644,-4913,402,913,294000,7
521,-3641,468,909,2370000,7
419,-7905,364,911,3850000,7
415,-5380,201,632,246000,7
319,-6977,590,592,1950000,7
837,-3777,603,886,45000,7
277,-5585,618,587,51400000,7
362,-3498,572,949,14000000,7
639,-5008,417,914,8.48E+02,7
367,-11580,652,338,48600000,7
472,-12883,394,366,55200000,7
252,-7861,511,701,25300,7
494,-4591,369,792,5.52E+03,7
731,-4525,629,881,300000,7
799,-7828,726,463,817000,7
256,-12146,505,659,3210000,7
338,-12402,504,442,11900000,7
489,-5747,635,501,7100000,7
1090,-6972,323,857,217000,7
687,-6858,346,948,172000,7
337,-6845,737,633,3830000,7
1160,-5919,339,959,8.37E+03,7
273,-10427,680,625,10300000,7
260,-4203,448,665,6000000,7
464,-4643,367,938,520000,7
419,-6161,438,905,9.44E+02,7
395,-3261,542,818,63900,7
2120,-2448,257,984,20900,7
435,-9256,385,433,24100000,7
534,-7239,571,600,63000000,7
359,-3323,652,876,3070000,7
1390,-6123,538,863,495000,7
1040,-7286,864,656,26300000,7
1500,-3287,380,982,26600,7
719,-4174,381,886,2.58E+03,7
336,-4876,458,863,1610000,7
354,-8791,572,504,17400000,7
504,-5914,671,756,178000,7
610,-8132,308,758,20400000,7
5000,-7358,476,861,1690000,7
367,-4606,556,920,271000,7
1050,-19351,302,211,16500000,7
666,-3408,581,922,2400000,7
303,-2801,658,917,24000000,7
985,-190,383,974,14200000,7
355,-5318,420,759,757000,7
417,-9973,329,444,5780000,7
306,-15012,583,180,74300000,7
1260,-4054,238,946,14700,7
302,-12092,691,488,68300000,7
1320,-4838,468,902,3250000,7
390,-17892,377,84.9,88200000,7
275,-4481,600,796,10900,7
393,-11913,533,376,3020000,7
526,-8812,520,625,10100000,7
936,-3363,393,964,1900000,7
644,-3994,516,948,2790000,7
278,-10654,255,393,5770000,7
246,-6921,612,573,52500000,7
389,-6008,572,699,166000,7
551,-12151,751,501,23400000,7
1770,-6679,818,705,836000,7
360,-3887,638,924,205000,7
548,-2277,444,981,143000,7
286,-8408,387,417,57100000,7
510,-3346,528,929,1020000,7
983,-3682,389,975,10900,7
664,-8110,543,888,82000,7
464,-4994,447,788,257000,7
338,-4777,464,943,247000,7
439,-3803,388,826,2.65E+03,7
348,-4622,389,865,158000,7
289,-5983,606,749,271000,7
345,-5131,797,542,3900000,7
323,-6306,594,636,3630000,7
366,-11786,710,642,10300000,7
753,-5050,539,943,6930000,7
505,-5875,568,844,18900,7
505,-8708,565,505,89600000,7
863,-3654,500,900,37500,7
378,-17592,274,308,54300000,7
346,-2939,380,843,2790000,7
284,-3192,510,693,600000,7
412,-12767,306,398,8570000,7
291,-9865,535,532,50800000,7
326,-10846,468,743,819000,7
290,-9936,448,619,3920000,7
315,-5176,385,637,4550000,7
579,-2689,475,858,38900,7
1300,-3796,637,870,379000,7
507,-8926,520,645,79100000,7
384,-7946,297,642,32000000,7
411,-7081,524,955,717000,7
430,-3580,599,790,257000,7
495,-15521,815,336,7380000,7
531,-5957,366,859,3340000,7
1160,-3675,344,972,8.48E+03,7
855,-3435,613,953,148000,7
515,-4995,562,973,8.69E+03,7
1590,-5142,686,840,6010000,7
1110,-6855,534,830,22800000,7
278,-7987,676,515,13500000,7
426,-13997,443,401,26300000,7
679,-1884,139,912,16700000,7
348,-8994,404,350,53300000,7
459,-3501,500,817,54000,7
306,-4535,606,750,264000,7
300,-15776,456,480,38000000,7
1210,-3878,539,849,3230000,7
340,-6442,595,667,29600000,7
313,-5390,572,751,24800000,7
426,-3479,573,981,40100,7
356,-8890,543,715,1920000,7
326,-7911,595,804,1290000,7
328,-11473,390,215,8490000,7
650,-11546,367,856,6.98E+03,7
649,-8288,529,746,2710000,7
283,-11729,550,722,25000000,7
344,-16682,287,295,6430000,7
366,-5516,621,935,78500,7
287,-7634,272,281,38800000,7
621,-5101,454,891,229000,7
347,-4905,622,941,30900000,7
405,-6949,487,427,54500000,7
680,-6598,282,903,3330000,7
290,-5548,622,829,11000000,7
305,-6799,527,606,1340000,7
317,-9011,366,617,5500000,7
1200,-4563,525,578,1320000,7
465,-6551,472,859,4.09E+03,7
2070,-3837,156,947,44500,7
378,-3439,545,964,2480000,7
535,-4138,595,910,31700,7
367,-5541,413,881,5.99E+03,7
359,-3130,465,831,48200,7
398,-9756,423,681,5920000,7
392,-4302,543,917,3730000,7
518,-5721,501,905,1.88E+03,7
313,-3212,301,795,140000,7
427,-11166,480,536,48800000,7
531,-6489,591,963,8.74E+03,7
351,-7067,530,759,984000,7
299,-8518,254,377,67700000,7
324,-5627,464,764,1700000,7
348,-4262,639,792,1200000,7
377,-10566,382,586,6480000,7
282,-5224,731,840,4700000,7
330,-14495,301,347,8690000,7
258,-8970,538,362,46300000,7
424,-7714,269,672,14700000,7
309,-5274,589,685,846000,7
483,-6286,714,708,8910000,7
285,-10385,655,606,6030000,7
660,-5459,593,949,5.31E+03,7
339,-12453,346,335,57500000,7
468,-5343,420,825,55900,7
853,-7519,594,813,9860000,7
975,-7872,688,671,3040000,7
345,-7586,635,484,64400000,7
337,-4203,523,943,704000,7
896,-4975,545,780,753000,7
373,-8386,318,553,62500000,7
654,-8104,314,634,2940000,7
297,-13817,646,272,45800000,7
1040,-3084,292,971,29800,7
302,-12356,640,679,42400000,7
787,-7246,679,768,25400000,7
636,-4314,315,826,64000,7
392,-3274,353,866,3.03E+03,7
510,-9087,674,574,32400000,7
1250,-3314,466,951,160000,7
504,-5914,671,756,178000,7
298,-4792,526,671,5950000,7
311,-7085,780,653,42000000,7
455,-3405,604,939,59000,7
573,-4749,475,940,205000,7
1040,-3876,310,989,60700,7
271,-7496,741,598,14600000,7
339,-7577,518,870,8450000,7
644,-4441,392,964,7.13E+03,7
355,-6473,694,812,6660000,7
1250,-4975,583,931,1740000,7
377,-3626,462,815,14200000,7
333,-5812,505,793,1650000,7
282,-14723,579,338,19500000,7
251,-8366,630,772,12400000,7
309,-5439,459,747,95600,7
886,-5154,710,843,2930000,7
399,-3005,434,903,63500,7
926,-9267,464,795,4930000,7
885,-7989,471,639,59300000,7
693,-5838,528,921,95900,7
551,-4842,447,913,1.02E+03,7
488,-3104,730,792,448000,7
1090,-6321,531,686,6690000,7
505,-2920,470,806,57500,7
686,-3786,541,983,14500,7
280,-7060,587,732,19300000,7
898,-5417,499,958,32600,7
779,-3699,574,857,58100,7
512,-7761,494,865,18300000,7
253,-4835,589,669,5050000,7
446,-5317,482,733,3840000,7
458,-2962,540,982,43500000,7
356,-4190,535,948,225000,7
382,-5462,366,888,75900,7
498,-10130,613,937,209000,7
545,-11458,393,850,47300,7
1160,-10018,670,833,31000000,7
399,-3943,582,859,20900,7
284,-9272,561,337,64400000,7
2240,-9937,545,640,249000,7
1440,-4588,614,817,3790000,7
853,-7519,594,813,9860000,7
1450,-8805,834,430,25400000,7
362,-4975,639,843,5250000,7
268,-7611,457,825,3.29E+03,7
1860,-8700,746,525,31100000,7
777,-6600,626,879,2280000,7
1450,-4591,472,946,3720000,7
799,-7828,726,463,817000,7
565,-4714,566,829,492000,7
442,-6222,618,895,1070000,7
465,-6551,472,859,4.09E+03,7
435,-7960,676,920,101000,7
380,-8998,248,850,5.97E+02,7
347,-5152,442,793,4560000,7
970,-2641,229,888,258000,7
266,-6484,634,803,10900000,7
2210,-3412,316,885,1060000,7
342,-7231,802,865,27500000,7
439,-3886,679,804,8570000,7
292,-11068,547,445,83000000,7
519,-4925,472,880,2570000,7
661,-3910,587,898,6530000,7
355,-13993,424,201,91300000,7
292,-2796,524,962,2.39E+03,7
340,-12197,446,632,7930000,7
407,-12927,689,452,2930000,7
1260,-5801,465,751,27900000,7
336,-4569,540,631,316000,7
461,-6322,233,848,3900000,7
363,-3537,473,898,7.34E+02,7
520,-4127,607,757,56800,7
1400,-3586,372,940,178000,7
465,-5116,333,695,37200000,7
1890,-6214,420,949,18100,7
435,-5638,383,970,2760000,7
378,-10961,380,760,298000,7
589,-3241,375,914,55800,7
296,-10801,433,288,53500000,7
302,-6606,466,496,62600000,7
315,-8445,427,655,22800000,7
762,-3942,392,979,1630000,7
282,-8833,479,411,55500000,7
374,-13029,555,809,2200000,7
268,-9499,423,442,22000000,7
461,-5053,633,831,4010000,7
459,-13496,559,345,5760000,7
333,-5350,523,783,114000,7
373,-8666,510,817,65400,7
567,-3622,578,952,566000,7
351,-7067,530,759,984000,7
482,-5513,529,847,24400000,7
2240,-9937,545,640,249000,7
985,-6447,288,887,2990000,7
270,-6857,328,447,11900000,7
810,-6971,465,903,51500,7
1290,-5445,677,874,2190000,7
319,-10403,501,652,2620000,7
2570,-3882,315,973,74200,7
276,-9744,828,492,6440000,7
317,-6986,591,420,1460000,7
270,-12175,557,577,7960000,7
247,-6196,514,613,55600,7
593,-4671,578,894,158000,7
1450,-3220,542,990,324000,7
316,-3709,608,890,127000,7
613,-3974,416,819,13800,7
269,-7290,673,663,21700000,7
945,-4652,417,706,933000,7
300,-10258,671,269,72500000,7
537,-3094,285,801,1910000,7
413,-10549,669,656,113000,7
1420,-4189,253,931,6110000,7
2540,-5913,533,972,41000,7
606,-9454,765,579,7510000,7
551,-9066,281,614,8800000,7
576,-4826,150,873,298000,7
808,-6441,573,939,49300000,7
300,-4235,857,746,8130000,7
514,-2611,451,973,428000,7
454,-5642,441,794,599000,7
902,-5501,370,895,811000,7
675,-6835,387,898,3720000,7
504,-9939,594,675,41500000,7
308,-7819,481,852,8370000,7
377,-7596,487,766,270000,7
378,-3092,557,886,12500,7
483,-11887,477,479,6490000,7
849,-10309,504,690,5530000,7
363,-2632,670,954,69400,7
1130,-1742,323,982,70600000,7
278,-9686,615,702,746000,7
417,-9973,329,444,5780000,7
1280,-2820,323,979,160000,7
483,-5103,473,757,72700,7
792,-8189,653,545,21700,7
331,-4030,617,651,9770000,7
607,-5400,450,914,3050000,7
293,-10572,656,291,87200000,7
390,-5284,609,832,42500000,7
581,-4497,852,927,1090000,7
1020,-3866,478,974,26600,7
715,-7062,559,718,24600000,7
555,-8676,326,798,664000,7
470,-9313,390,799,792000,7
501,-7940,479,761,9860000,7
400,-6251,278,807,1250000,7
445,-11698,587,672,2260000,7
300,-4991,195,483,46500000,7
324,-5627,464,764,1700000,7
362,-4756,457,804,20600,7
326,-6954,585,741,381000,7
1440,-2626,633,885,2940000,7
2590,-5361,491,961,9.58E+03,7
2160,-4279,167,975,16900,7
435,-3562,294,675,3.15E+03,7
363,-8718,416,466,406000,7
326,-5267,392,642,480000,7
459,-3049,344,921,143000,7
873,-8924,542,910,228000,7
475,-3733,540,801,8450000,7
278,-8522,539,578,9870000,7
1060,-3604,419,932,171000,7
272,-12503,551,293,48600000,7
451,-8760,453,766,20800000,7
322,-5874,537,823,784000,7
670,-5511,685,697,16600000,7
534,-4606,422,874,16600,7
374,-7211,536,901,145000,7
494,-6046,272,917,4.23E+03,7
876,-4045,445,861,6440000,7
731,-5002,368,769,15300,7
545,-6815,526,900,539000,7
285,-14793,423,207,85000000,7
781,-5958,780,733,3300000,7
2720,-6622,458,937,111000,7
423,-7166,357,623,1030000,7
309,-6231,540,776,10700000,7
721,-2948,365,981,29000,7
351,-7067,530,759,984000,7
280,-8582,477,564,1110000,7
340,-12197,446,632,7930000,7
540,-5746,662,774,42400000,7
1200,-10279,366,609,10000000,7
292,-10767,524,553,83100000,7
998,-5906,654,929,4680000,7
975,-4199,270,944,501000,7
306,-4756,635,875,11000000,7
340,-8656,374,716,28500,7
443,-5463,680,878,2360000,7
503,-4015,362,928,16400000,7
1010,-4854,510,759,3400000,7
1620,-7615,543,598,522000,7
552,-10283,256,641,19900000,7
539,-6121,429,873,362000,7
431,-18166,566,124,70900000,7
339,-5764,587,789,26200,7
1210,-6058,477,899,23800,7
592,-3715,272,931,23700,7
567,-4212,398,927,6.20E+03,7
1960,-3421,523,983,124000,7
594,-6050,473,913,2000000,7
422,-5739,607,778,45000000,7
583,-6015,348,610,71000000,7
371,-6980,752,602,34900000,7
492,-11941,240,851,17000,7
276,-5477,614,568,797000,7
1200,-7486,358,893,2220000,7
451,-6830,484,852,25100,7
339,-12049,338,340,58000000,7
805,-3126,459,895,725000,7
970,-3057,247,880,2.01E+03,7
664,-4126,183,847,69200,7
350,-3804,555,973,4800000,7
323,-7754,660,522,19600000,7
1500,-8201,460,906,2.99E+03,7
265,-12855,632,397,53600000,7
539,-2122,627,819,5260000,7
377,-4754,686,885,5030000,7
344,-11274,652,490,996000,7
1090,-3920,367,877,108000,7
351,-7067,530,759,984000,7
304,-6873,520,761,59600,7
965,-8744,822,522,49100000,7
348,-4262,639,792,1200000,7
324,-11384,421,335,3420000,7
318,-14955,605,451,15900000,7
283,-6964,526,749,2300000,7
513,-3765,446,917,7.53E+03,7
322,-6429,541,887,49800,7
374,-5046,452,766,8090000,7
318,-10330,324,136,93100000,7
442,-3577,540,902,1420000,7
323,-5433,580,748,935000,7
1610,-2716,386,979,8190000,7
284,-6189,465,517,854000,7
1240,-10179,572,488,66800000,7
846,-2532,385,963,8.96E+03,7
308,-3864,783,878,39000000,7
1010,-13432,338,598,76500000,7
521,-4054,517,848,581000,7
490,-5070,383,835,1940000,7
336,-4569,540,631,316000,7
405,-9168,456,367,79200000,7
296,-9055,373,681,1160000,7
714,-5938,351,949,5.07E+02,7
257,-8693,475,555,10200000,7
414,-5137,506,900,65600,7
292,-12714,522,349,46400000,7
394,-2485,416,944,30200,7
321,-7445,606,679,1510000,7
700,-6872,581,791,141000,7
354,-4494,389,905,844000,7
399,-5618,543,739,379000,7
440,-4698,367,707,806000,7
632,-4880,615,785,1860000,7
774,-2433,318,919,771000,7
431,-4040,433,959,91700,7
315,-13262,315,296,77100000,7
278,-6257,511,697,10900,7
448,-4599,554,920,152000,7
362,-4260,572,913,7530000,7
850,-2882,612,921,1830000,7
683,-7452,438,778,269000,7
454,-2714,552,888,4.51E+03,7
368,-13362,564,577,52900000,7
417,-9132,504,778,25700000,7
418,-4981,376,868,1.17E+03,7
277,-10205,527,418,14200000,7
327,-6660,580,674,130000,7
1210,-12425,452,489,30300000,7
432,-7340,754,583,32000000,7
399,-3435,330,895,22100000,7
414,-10658,642,390,51700000,7
291,-6110,643,542,3630000,7
636,-10153,426,744,143000,7
284,-8049,539,332,34200000,7
435,-8721,464,410,9540000,7
328,-9249,817,599,13200000,7
466,-8195,436,594,25200000,7
448,-9212,602,540,7840000,7
271,-5218,550,804,1480000,7
324,-11384,421,335,3420000,7
4830,-10878,280,854,5570000,7
310,-3251,538,884,13800,7
710,-6355,567,758,1720000,7
645,-2008,404,876,2690000,7
399,-6882,571,858,541000,7
384,-12590,684,481,47500000,7
832,-2283,471,900,1480000,7
845,-8000,202,839,2050000,7
307,-20046,570,204,74000000,7
1020,-4115,593,979,2.43E+03,7
407,-9760,502,758,915000,7
563,-5201,390,830,210000,7
287,-7021,309,635,8890000,7
360,-7340,645,792,5620000,7
987,-19689,491,272,45600000,7
295,-14677,586,331,25600000,7
360,-7340,645,792,5620000,7
448,-3398,430,669,5.07E+03,7
1380,-10241,728,568,48900000,7
477,-5193,374,739,5.80E+02,7
389,-7373,525,897,2510000,7
341,-5721,637,620,14300,7
299,-8039,377,682,89400,7
1670,-5259,274,915,1390000,7
376,-8284,500,501,46200000,7
425,-7957,613,720,1320000,7
490,-11339,268,584,1680000,7
821,-8868,423,583,10400000,7
276,-10051,500,528,4400000,7
796,-11494,330,556,20700000,7
296,-9142,633,543,7980000,7
320,-9326,594,638,22200000,7
701,-5387,404,924,123000,7
408,-6681,520,795,39600,7
274,-4530,560,595,19900000,7
604,-4056,410,942,8.82E+03,7
876,-5545,725,747,2720000,7
270,-9484,579,508,574000,7
380,-6237,377,758,4590000,7
399,-6475,582,817,170000,7
396,-3826,492,930,1.17E+03,7
522,-5173,511,930,556000,7
469,-4876,390,629,1870000,7
2010,-5424,453,665,2440000,7
514,-7340,651,801,12300000,7
575,-2651,362,945,131000,7
456,-5992,332,667,3080000,7
1790,-9652,541,618,27700000,7
521,-3581,170,890,1660000,7
353,-5627,551,796,56300,7
929,-4129,508,946,1400000,7
379,-5505,415,407,3970000,7
338,-7890,723,863,3830000,7
794,-6481,336,699,33400,7
668,-6524,339,881,3.04E+03,7
709,-5674,575,694,1580000,7
729,-3415,305,884,25700000,7
294,-6659,427,644,51000,7
521,-3628,673,923,1070000,7
243,-7681,533,545,20700000,7
392,-7150,318,646,521000,7
696,-8553,588,812,18200000,7
589,-6492,536,928,1540000,7
482,-9771,654,641,535000,7
620,-8048,464,670,71000000,7
280,-7261,618,595,81000000,7
437,-2360,556,913,1930000,7
540,-5653,542,905,172000,7
430,-9177,284,434,75900000,7
329,-13804,387,193,85600000,7
1380,-3632,378,953,71900,7
552,-10283,256,641,19900000,7
1870,-2365,440,950,18000,7
675,-3499,506,930,12900000,7
470,-8635,230,725,174000,7
832,-2283,471,900,1480000,7
258,-5584,603,563,17300000,7
426,-6947,767,854,46500000,7
876,-5545,725,747,2720000,7
396,-9616,596,448,36500000,7
873,-5854,724,876,16000000,7
634,-6098,691,753,26600,7
407,-9760,502,758,915000,7
1620,-10474,449,776,13400000,7
623,-6171,643,980,1180000,7
363,-7921,569,809,19400000,7
275,-7064,694,576,50100000,7
723,-11178,792,634,11600000,7
336,-6676,314,838,247000,7
349,-6566,611,778,118000,7
867,-3159,572,836,2470000,7
307,-4166,503,667,104000,7
370,-7526,588,584,81800,7
344,-9103,624,528,2860000,7
378,-4295,626,859,213000,7
698,-3188,331,943,721000,7
287,-8684,550,765,4.76E+02,7
519,-4615,606,704,2920000,7
695,-6208,451,887,24500,7
567,-5858,461,872,31500,7
1890,-7827,607,428,15900000,7
343,-6887,648,676,22000000,7
521,-5269,479,937,214000,7
356,-4569,677,870,19900000,7
514,-7340,651,801,12300000,7
302,-9231,229,621,2380000,7
1600,-3915,548,971,324000,7
316,-8017,580,627,5000000,7
819,-4338,479,844,1340000,7
593,-4671,578,894,158000,7
277,-7028,741,697,6640000,7
350,-6094,585,800,170000,7
354,-7022,185,750,5420000,7
320,-15646,549,346,34700000,7
317,-6219,572,835,17100000,7
403,-2306,537,882,34200,7
507,-14070,615,401,20300000,7
282,-5128,530,888,13200000,7
701,-5336,365,719,20800000,7
281,-7423,678,556,9040000,7
1140,-9993,300,791,24600000,7
329,-7170,667,721,915000,7
496,-8810,545,670,900000,7
442,-10960,430,463,30300000,7
283,-6962,329,646,930000,7
454,-6202,553,901,1030000,7
307,-10023,733,794,6140000,7
757,-1574,492,942,302000,7
247,-7798,636,782,5100000,7
1930,-6419,457,764,2580000,7
838,-3259,591,947,6500000,7
324,-3780,588,761,75300,7
267,-12254,716,357,13700000,7
341,-12663,526,763,126000,7
2230,-3579,193,995,214000,7
1930,-6419,457,764,2580000,7
754,-6965,629,773,24100000,7
356,-8889,596,949,4960000,7
847,-6222,383,868,114000,7
1090,-3436,385,979,93400,7
373,-13741,516,549,50100000,7
408,-12349,307,381,44900000,7
320,-7566,306,635,1700000,7
727,-4231,173,929,177000,7
327,-10835,561,327,90200000,7
664,-6839,758,697,1840000,7
1320,-4838,468,902,3250000,7
295,-8765,324,566,3200000,7
627,-7943,522,790,936000,7
326,-5006,483,742,96900,7
348,-3391,513,811,2720000,7
632,-5875,314,756,25000,7
393,-16239,448,350,14700000,7
311,-7085,780,653,42000000,7
382,-7376,381,593,39600000,7
898,-2759,548,967,364000,7
354,-8708,527,871,2290000,7
515,-4449,403,932,124000,7
345,-9698,778,719,1230000,7
1140,-3949,316,956,2.85E+03,7
302,-8512,567,714,120000,7
497,-10938,549,832,66800000,7
508,-5978,250,976,5.25E+02,7
1500,-4750,401,980,118000,7
615,-5765,536,845,330000,7
514,-2948,399,949,4.20E+03,7
377,-11750,547,308,50500000,7
784,-4789,461,904,1100000,7
841,-4245,447,949,28300,7
504,-8547,469,813,8.15E+03,7
662,-4220,646,851,618000,7
383,-6434,704,717,6310000,7
457,-19537,466,182,87900000,7
281,-4535,667,776,238000,7
325,-10824,481,818,1140000,7
301,-8141,463,620,17200000,7
329,-2307,578,760,188000,7
266,-13386,678,619,11400000,7
343,-3664,389,711,14800000,7
1350,-8765,726,431,73100000,7
460,-4205,628,877,1550000,7
692,-3970,527,969,11400,7
278,-7042,496,749,24800000,7
285,-13215,556,546,11700000,7
716,-7404,479,909,9.07E+03,7
435,-10536,567,687,29000000,7
408,-9144,820,575,9360000,7
373,-13964,403,422,13400000,7
862,-5697,569,864,6140000,7
261,-7700,386,607,1120000,7
841,-3983,365,893,331000,7
402,-12116,646,539,36900000,7
419,-4530,425,889,11600,7
313,-12999,695,336,80000000,7
281,-5377,654,828,146000,7
378,-4494,489,900,456000,7
355,-8654,544,909,5020000,7
660,-2943,451,960,7530000,7
433,-4144,573,708,1170000,7
1230,-3572,460,984,4.98E+03,7
324,-3780,588,761,75300,7
540,-4281,616,839,6010000,7
1170,-11994,887,480,940000,7
328,-5402,557,815,96900,7
1270,-4075,633,788,1110000,7
913,-3210,408,938,1030000,7
367,-10117,743,743,5110000,7
1190,-7725,477,806,1180000,7
264,-10112,693,410,2010000,7
463,-6787,263,733,1.90E+03,7
2720,-4647,696,923,20700000,7
390,-7426,371,866,5.91E+02,7
2630,-3250,446,971,55100,7
514,-7340,651,801,12300000,7
487,-3795,402,956,4.11E+03,7
